1374,",","$,","zerfleischen_,",VVINF,"VVINF_$,",",_sind",VAFIN,"$,_VAFIN",S,False,False,False,S_ROOT,S_ROOT,False
1375,sind,VAFIN,",_sind","$,","$,_VAFIN",sind_normalerweise,ADV,VAFIN_ADV,S,False,False,False,S_ROOT,S_ROOT,False
1376,normalerweise,ADV,sind_normalerweise,VAFIN,VAFIN_ADV,normalerweise_überflüssig,ADJD,ADV_ADJD,AP,VAFIN,$.,False,AP_S_ROOT,AP_S_ROOT,False
1377,überflüssig,ADJD,normalerweise_überflüssig,ADV,ADV_ADJD,überflüssig_.,$.,ADJD_$.,AP,VAFIN,$.,False,AP_S_ROOT,AP_S_ROOT,False
1378,.,$.,überflüssig_.,ADJD,ADJD_$.,._EOS,_,$.__,S,False,False,False,S_ROOT,S_ROOT,False
1379,Vorerst,ADV,SOS_Vorerst,_,__ADV,Vorerst_allerdings,ADV,ADV_ADV,AVP,False,ADJD,False,AVP_AP_ROOT,AVP_AP_ROOT,False
1380,allerdings,ADV,Vorerst_allerdings,ADV,ADV_ADV,allerdings_hilfreich,ADJD,ADV_ADJD,AVP,False,ADJD,False,AVP_AP_ROOT,AVP_AP_ROOT,True
1381,hilfreich,ADJD,allerdings_hilfreich,ADV,ADV_ADJD,hilfreich_.,$.,ADJD_$.,AP,False,False,False,AP_ROOT,AP_ROOT,False
1382,.,$.,hilfreich_.,ADJD,ADJD_$.,._EOS,_,$.__,AP,False,False,False,AP_ROOT,AP_ROOT,False
1383,Scheibchenweise,ADV,SOS_Scheibchenweise,_,__ADV,Scheibchenweise_Es,PPER,ADV_PPER,NP,False,VAFIN,False,NP_S_NUR_ROOT,NP_S_NUR_ROOT,False
1384,Es,PPER,Scheibchenweise_Es,ADV,ADV_PPER,Es_ist,VAFIN,PPER_VAFIN,NP,False,VAFIN,False,NP_S_NUR_ROOT,NP_S_NUR_ROOT,False
1385,ist,VAFIN,Es_ist,PPER,PPER_VAFIN,ist_eine,ART,VAFIN_ART,S,False,$[,False,S_NUR_ROOT,S_NUR_ROOT,False
1386,eine,ART,ist_eine,VAFIN,VAFIN_ART,eine_erfreuliche,ADJA,ART_ADJA,NP,VAFIN,$.,False,NP_S_NUR_ROOT,NP_S_NUR_ROOT,False
1387,erfreuliche,ADJA,eine_erfreuliche,ART,ART_ADJA,erfreuliche_Serie,NN,ADJA_NN,NP,VAFIN,$.,False,NP_S_NUR_ROOT,NP_S_NUR_ROOT,False
1388,Serie,NN,erfreuliche_Serie,ADJA,ADJA_NN,Serie_:,$.,NN_$.,NP,VAFIN,$.,False,NP_S_NUR_ROOT,NP_S_NUR_ROOT,False
1389,:,$.,Serie_:,NN,NN_$.,:_Am,APPRART,$._APPRART,S,False,$[,False,S_NUR_ROOT,S_NUR_ROOT,False
1390,Am,APPRART,:_Am,$.,$._APPRART,Am_Donnerstag,NN,APPRART_NN,PP,False,ADJA,False,PP_AP_NP_S_S_NUR_ROOT,PP_AP_NP_S_NUR_ROOT,False
1391,Donnerstag,NN,Am_Donnerstag,APPRART,APPRART_NN,Donnerstag_vergangener,ADJA,NN_ADJA,PP,False,ADJA,False,PP_AP_NP_S_S_NUR_ROOT,PP_AP_NP_S_NUR_ROOT,False
1392,vergangener,ADJA,Donnerstag_vergangener,NN,NN_ADJA,vergangener_Woche,NN,ADJA_NN,AP,False,NN,False,AP_NP_S_S_NUR_ROOT,AP_NP_S_NUR_ROOT,False
1393,Woche,NN,vergangener_Woche,ADJA,ADJA_NN,Woche_nahmen,VVFIN,NN_VVFIN,NP,False,VAFIN,False,NP_S_S_NUR_ROOT,NP_S_NUR_ROOT,False
1394,nahmen,VVFIN,Woche_nahmen,NN,NN_VVFIN,nahmen_die,ART,VVFIN_ART,S,False,"$,",False,S_AVP_NP_S_S_NUR_ROOT,S_AVP_NP_S_NUR_ROOT,False
1395,die,ART,nahmen_die,VVFIN,VVFIN_ART,die_Klimafolgenforscher,NN,ART_NN,NP,VVFIN,PP,False,NP_S_AVP_NP_S_S_NUR_ROOT,NP_S_AVP_NP_S_NUR_ROOT,False
1396,Klimafolgenforscher,NN,die_Klimafolgenforscher,ART,ART_NN,Klimafolgenforscher_auf,APPR,NN_APPR,NP,VVFIN,PP,False,NP_S_AVP_NP_S_S_NUR_ROOT,NP_S_AVP_NP_S_NUR_ROOT,False
1397,auf,APPR,Klimafolgenforscher_auf,NN,NN_APPR,auf_dem,ART,APPR_ART,PP,NN,False,False,PP_NP_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1398,dem,ART,auf_dem,APPR,APPR_ART,dem_Telegrafenberg,NN,ART_NN,PP,NN,False,False,PP_NP_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1399,Telegrafenberg,NN,dem_Telegrafenberg,ART,ART_NN,Telegrafenberg_einen,ART,NN_ART,PP,NN,False,False,PP_NP_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1400,einen,ART,Telegrafenberg_einen,NN,NN_ART,einen_Supercomputer,NN,ART_NN,NP,NN,False,False,NP_PP_NP_S_AVP_NP_S_S_NUR_ROOT,NP_PP_NP_S_AVP_NP_S_NUR_ROOT,False
1401,Supercomputer,NN,einen_Supercomputer,ART,ART_NN,Supercomputer_in,APPR,NN_APPR,NP,NN,False,False,NP_PP_NP_S_AVP_NP_S_S_NUR_ROOT,NP_PP_NP_S_AVP_NP_S_NUR_ROOT,False
1402,in,APPR,Supercomputer_in,NN,NN_APPR,in_Betrieb,NN,APPR_NN,PP,NP,"$,",False,PP_S_AVP_NP_S_S_NUR_ROOT,PP_S_AVP_NP_S_NUR_ROOT,False
1403,Betrieb,NN,in_Betrieb,APPR,APPR_NN,"Betrieb_,","$,","NN_$,",PP,NP,"$,",False,PP_S_AVP_NP_S_S_NUR_ROOT,PP_S_AVP_NP_S_NUR_ROOT,False
1404,",","$,","Betrieb_,",NN,"NN_$,",",_gestern",ADV,"$,_ADV",S,False,"$,",False,S_AVP_NP_S_S_NUR_ROOT,S_AVP_NP_S_NUR_ROOT,False
1405,gestern,ADV,",_gestern","$,","$,_ADV",gestern_startete,VVFIN,ADV_VVFIN,S,"$,",False,False,S_S_AVP_NP_S_S_NUR_ROOT,S_AVP_NP_S_NUR_ROOT,False
1406,startete,VVFIN,gestern_startete,ADV,ADV_VVFIN,startete_eine,ART,VVFIN_ART,S,"$,",False,False,S_S_AVP_NP_S_S_NUR_ROOT,S_AVP_NP_S_NUR_ROOT,False
1407,eine,ART,startete_eine,VVFIN,VVFIN_ART,eine_Hightech-Anlage,NN,ART_NN,NP,VVFIN,False,False,NP_S_S_AVP_NP_S_S_NUR_ROOT,NP_S_AVP_NP_S_NUR_ROOT,False
1408,Hightech-Anlage,NN,eine_Hightech-Anlage,ART,ART_NN,Hightech-Anlage_in,APPR,NN_APPR,NP,VVFIN,False,False,NP_S_S_AVP_NP_S_S_NUR_ROOT,NP_S_AVP_NP_S_NUR_ROOT,False
1409,in,APPR,Hightech-Anlage_in,NN,NN_APPR,in_den,ART,APPR_ART,PP,NN,False,False,PP_NP_S_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1410,den,ART,in_den,APPR,APPR_ART,den_Roten,ADJA,ART_ADJA,PP,NN,False,False,PP_NP_S_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1411,Roten,ADJA,den_Roten,ART,ART_ADJA,Roten_Kasernen,NN,ADJA_NN,PP,NN,False,False,PP_NP_S_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1412,Kasernen,NN,Roten_Kasernen,ADJA,ADJA_NN,"Kasernen_,","$,","NN_$,",PP,NN,False,False,PP_NP_S_S_AVP_NP_S_S_NUR_ROOT,PP_NP_S_AVP_NP_S_NUR_ROOT,False
1413,",","$,","Kasernen_,",NN,"NN_$,",",_heute",ADV,"$,_ADV",AVP,NN,False,False,AVP_NP_S_S_NUR_ROOT,AVP_NP_S_NUR_ROOT,False
1414,heute,ADV,",_heute","$,","$,_ADV",heute_wird,VAFIN,ADV_VAFIN,AVP,NN,False,False,AVP_NP_S_S_NUR_ROOT,AVP_NP_S_NUR_ROOT,False
1415,wird,VAFIN,heute_wird,ADV,ADV_VAFIN,wird_am,APPRART,VAFIN_APPRART,S,$.,False,False,S_S_NUR_ROOT,S_NUR_ROOT,False
1416,am,APPRART,wird_am,VAFIN,VAFIN_APPRART,am_Griebnitzsee,NN,APPRART_NN,PP,False,VVPP,False,PP_VP_S_S_NUR_ROOT,PP_VP_S_NUR_ROOT,False
1417,Griebnitzsee,NN,am_Griebnitzsee,APPRART,APPRART_NN,Griebnitzsee_das,ART,NN_ART,PP,False,VVPP,False,PP_VP_S_S_NUR_ROOT,PP_VP_S_NUR_ROOT,False
1418,das,ART,Griebnitzsee_das,NN,NN_ART,das_Hasso-Plattner-Institut,NN,ART_NN,NP,NN,False,False,NP_PP_VP_S_S_NUR_ROOT,NP_PP_VP_S_NUR_ROOT,False
1419,Hasso-Plattner-Institut,NN,das_Hasso-Plattner-Institut,ART,ART_NN,Hasso-Plattner-Institut_eröffnet,VVPP,NN_VVPP,NP,NN,False,False,NP_PP_VP_S_S_NUR_ROOT,NP_PP_VP_S_NUR_ROOT,False
1420,eröffnet,VVPP,Hasso-Plattner-Institut_eröffnet,NN,NN_VVPP,eröffnet_...,$[,VVPP_$[,VP,VAFIN,False,False,VP_S_S_NUR_ROOT,VP_S_NUR_ROOT,False
1421,...,$[,eröffnet_...,VVPP,VVPP_$[,..._EOS,_,$[__,NUR,False,False,False,NUR_ROOT,NUR_ROOT,False
1422,So,ADV,SOS_So,_,__ADV,So_betrachtet,VVPP,ADV_VVPP,VP,False,"$,",False,VP_S_ROOT,VP_S_ROOT,False
1423,betrachtet,VVPP,So_betrachtet,ADV,ADV_VVPP,"betrachtet_,","$,","VVPP_$,",VP,False,"$,",False,VP_S_ROOT,VP_S_ROOT,False
1424,",","$,","betrachtet_,",VVPP,"VVPP_$,",",_reiht",VVFIN,"$,_VVFIN",S,False,False,False,S_ROOT,S_ROOT,False
1425,reiht,VVFIN,",_reiht","$,","$,_VVFIN",reiht_sich,PRF,VVFIN_PRF,S,False,False,False,S_ROOT,S_ROOT,False
1426,sich,PRF,reiht_sich,VVFIN,VVFIN_PRF,sich_das,ART,PRF_ART,S,False,False,False,S_ROOT,S_ROOT,False
1427,das,ART,sich_das,PRF,PRF_ART,das_gestern,ADV,ART_ADV,NP,PRF,PP,False,NP_S_ROOT,NP_S_ROOT,False
1428,gestern,ADV,das_gestern,ART,ART_ADV,gestern_gestartete,ADJA,ADV_ADJA,AP,ART,NN,False,AP_NP_S_ROOT,AP_NP_S_ROOT,False
1429,gestartete,ADJA,gestern_gestartete,ADV,ADV_ADJA,gestartete_Projekt,NN,ADJA_NN,AP,ART,NN,False,AP_NP_S_ROOT,AP_NP_S_ROOT,False
1430,Projekt,NN,gestartete_Projekt,ADJA,ADJA_NN,Projekt_der,ART,NN_ART,NP,PRF,PP,False,NP_S_ROOT,NP_S_ROOT,False
1431,der,ART,Projekt_der,NN,NN_ART,der_PanMedium-Stiftung,NN,ART_NN,NP,NN,False,False,NP_NP_S_ROOT,NP_S_ROOT,False
1432,PanMedium-Stiftung,NN,der_PanMedium-Stiftung,ART,ART_NN,PanMedium-Stiftung_in,APPR,NN_APPR,NP,NN,False,False,NP_NP_S_ROOT,NP_S_ROOT,False
1433,in,APPR,PanMedium-Stiftung_in,NN,NN_APPR,in_der,ART,APPR_ART,PP,NP,PP,False,PP_S_ROOT,PP_S_ROOT,False
1434,der,ART,in_der,APPR,APPR_ART,der_Nedlitzer,ADJA,ART_ADJA,PP,NP,PP,False,PP_S_ROOT,PP_S_ROOT,False
1435,Nedlitzer,ADJA,der_Nedlitzer,ART,ART_ADJA,Nedlitzer_Straße,NN,ADJA_NN,PP,NP,PP,False,PP_S_ROOT,PP_S_ROOT,False
1436,Straße,NN,Nedlitzer_Straße,ADJA,ADJA_NN,Straße_nahtlos,ADV,NN_ADV,PP,NP,PP,False,PP_S_ROOT,PP_S_ROOT,False
1437,nahtlos,ADV,Straße_nahtlos,NN,NN_ADV,nahtlos_in,APPR,ADV_APPR,PP,PP,PTKVZ,False,PP_S_ROOT,PP_S_ROOT,False
1438,in,APPR,nahtlos_in,ADV,ADV_APPR,in_die,ART,APPR_ART,PP,PP,PTKVZ,False,PP_S_ROOT,PP_S_ROOT,False
1439,die,ART,in_die,APPR,APPR_ART,die_expandierende,ADJA,ART_ADJA,PP,PP,PTKVZ,False,PP_S_ROOT,PP_S_ROOT,False
1440,expandierende,ADJA,die_expandierende,ART,ART_ADJA,expandierende_Potsdamer,ADJA,ADJA_ADJA,PP,PP,PTKVZ,False,PP_S_ROOT,PP_S_ROOT,False
1441,Potsdamer,ADJA,expandierende_Potsdamer,ADJA,ADJA_ADJA,Potsdamer_Hochtechnologie-Landschaft,NN,ADJA_NN,PP,PP,PTKVZ,False,PP_S_ROOT,PP_S_ROOT,False
1442,Hochtechnologie-Landschaft,NN,Potsdamer_Hochtechnologie-Landschaft,ADJA,ADJA_NN,Hochtechnologie-Landschaft_ein,PTKVZ,NN_PTKVZ,PP,PP,PTKVZ,False,PP_S_ROOT,PP_S_ROOT,False
1443,ein,PTKVZ,Hochtechnologie-Landschaft_ein,NN,NN_PTKVZ,ein_.,$.,PTKVZ_$.,S,False,False,False,S_ROOT,S_ROOT,False
1444,.,$.,ein_.,PTKVZ,PTKVZ_$.,._EOS,_,$.__,S,False,False,False,S_ROOT,S_ROOT,False
1445,Und,KON,SOS_Und,_,__KON,Und_das,PDS,KON_PDS,S,False,False,False,S_ROOT,S_ROOT,True
1446,das,PDS,Und_das,KON,KON_PDS,das_auf,APPR,PDS_APPR,S,False,False,False,S_ROOT,S_ROOT,False
1447,auf,APPR,das_auf,PDS,PDS_APPR,auf_hoffnungsvolle,ADJA,APPR_ADJA,PP,PDS,$.,False,PP_S_ROOT,PP_S_ROOT,False
1448,hoffnungsvolle,ADJA,auf_hoffnungsvolle,APPR,APPR_ADJA,hoffnungsvolle_Weise,NN,ADJA_NN,PP,PDS,$.,False,PP_S_ROOT,PP_S_ROOT,False
1449,Weise,NN,hoffnungsvolle_Weise,ADJA,ADJA_NN,Weise_.,$.,NN_$.,PP,PDS,$.,False,PP_S_ROOT,PP_S_ROOT,False
1450,.,$.,Weise_.,NN,NN_$.,._EOS,_,$.__,S,False,False,False,S_ROOT,S_ROOT,False
1451,Nur,ADV,SOS_Nur,_,__ADV,Nur_zu,PTKA,ADV_PTKA,AP,False,VAFIN,False,AP_S_ROOT,AP_S_ROOT,False
1452,zu,PTKA,Nur_zu,ADV,ADV_PTKA,zu_gut,ADJD,PTKA_ADJD,AP,False,VAFIN,False,AP_S_ROOT,AP_S_ROOT,False
1453,gut,ADJD,zu_gut,PTKA,PTKA_ADJD,gut_ist,VAFIN,ADJD_VAFIN,AP,False,VAFIN,False,AP_S_ROOT,AP_S_ROOT,False
1454,ist,VAFIN,gut_ist,ADJD,ADJD_VAFIN,ist_das,ART,VAFIN_ART,S,False,False,False,S_ROOT,S_ROOT,False
1455,das,ART,ist_das,VAFIN,VAFIN_ART,das_Debakel,NN,ART_NN,NP,VAFIN,$.,False,NP_S_ROOT,NP_S_ROOT,False
1456,Debakel,NN,das_Debakel,ART,ART_NN,Debakel_um,APPR,NN_APPR,NP,VAFIN,$.,False,NP_S_ROOT,NP_S_ROOT,False
1457,um,APPR,Debakel_um,NN,NN_APPR,um_ein,ART,APPR_ART,PP,NN,False,False,PP_NP_S_ROOT,PP_NP_S_ROOT,False
1458,ein,ART,um_ein,APPR,APPR_ART,ein_ähnlich,ADJD,ART_ADJD,PP,NN,False,False,PP_NP_S_ROOT,PP_NP_S_ROOT,False
1459,ähnlich,ADJD,ein_ähnlich,ART,ART_ADJD,ähnlich_hochgestecktes,ADJA,ADJD_ADJA,AP,ART,NN,False,AP_PP_NP_S_ROOT,AP_PP_NP_S_ROOT,False
1460,hochgestecktes,ADJA,ähnlich_hochgestecktes,ADJD,ADJD_ADJA,hochgestecktes_Wirtschafts-Computerprojekt,NN,ADJA_NN,AP,ART,NN,False,AP_PP_NP_S_ROOT,AP_PP_NP_S_ROOT,False
1461,Wirtschafts-Computerprojekt,NN,hochgestecktes_Wirtschafts-Computerprojekt,ADJA,ADJA_NN,Wirtschafts-Computerprojekt_in,APPR,NN_APPR,PP,NN,False,False,PP_NP_S_ROOT,PP_NP_S_ROOT,False
1462,in,APPR,Wirtschafts-Computerprojekt_in,NN,NN_APPR,in_Erinnerung,NN,APPR_NN,PP,NN,False,False,PP_PP_NP_S_ROOT,PP_NP_S_ROOT,False
1463,Erinnerung,NN,in_Erinnerung,APPR,APPR_NN,Erinnerung_:,$.,NN_$.,PP,NN,False,False,PP_PP_NP_S_ROOT,PP_NP_S_ROOT,False
1464,:,$.,Erinnerung_:,NN,NN_$.,:_Das,ART,$._ART,S,False,False,False,S_ROOT,S_ROOT,False
1465,Das,ART,:_Das,$.,$._ART,Das_FX-Center,NN,ART_NN,NP,$.,$.,False,NP_S_ROOT,NP_S_ROOT,False
1466,FX-Center,NN,Das_FX-Center,ART,ART_NN,"FX-Center_,","$,","NN_$,",NP,$.,$.,False,NP_S_ROOT,NP_S_ROOT,False
1467,",","$,","FX-Center_,",NN,"NN_$,",",_das",PRELS,"$,_PRELS",NP,$.,$.,False,NP_S_ROOT,NP_S_ROOT,False
1468,das,PRELS,",_das","$,","$,_PRELS",das_kaum,ADV,PRELS_ADV,S,"$,",False,False,S_NP_S_ROOT,S_NP_S_ROOT,False
1469,kaum,ADV,das_kaum,PRELS,PRELS_ADV,kaum_aus,APPR,ADV_APPR,PP,False,False,False,PP_CO_S_NP_S_ROOT,PP_CO_S_NP_S_ROOT,False
1470,aus,APPR,kaum_aus,ADV,ADV_APPR,aus_den,ART,APPR_ART,PP,False,False,False,PP_CO_S_NP_S_ROOT,PP_CO_S_NP_S_ROOT,False
1471,den,ART,aus_den,APPR,APPR_ART,den_Negativ-Schlagzeilen,NN,ART_NN,PP,False,False,False,PP_CO_S_NP_S_ROOT,PP_CO_S_NP_S_ROOT,False
1472,Negativ-Schlagzeilen,NN,den_Negativ-Schlagzeilen,ART,ART_NN,Negativ-Schlagzeilen_heraus,APZR,NN_APZR,PP,False,False,False,PP_CO_S_NP_S_ROOT,PP_CO_S_NP_S_ROOT,False
1473,heraus,APZR,Negativ-Schlagzeilen_heraus,NN,NN_APZR,heraus_ist,VAFIN,APZR_VAFIN,PP,False,False,False,PP_CO_S_NP_S_ROOT,PP_CO_S_NP_S_ROOT,False
1474,ist,VAFIN,heraus_ist,APZR,APZR_VAFIN,ist_.,$.,VAFIN_$.,S,"$,",False,False,S_NP_S_ROOT,S_NP_S_ROOT,False
1475,.,$.,ist_.,VAFIN,VAFIN_$.,._EOS,_,$.__,S,False,False,False,S_ROOT,S_ROOT,False
1476,Im,APPRART,SOS_Im,_,__APPRART,Im_Vergleich,NN,APPRART_NN,PP,False,VAFIN,False,PP_S_ROOT,PP_S_ROOT,False
1477,Vergleich,NN,Im_Vergleich,APPRART,APPRART_NN,Vergleich_zum,APPRART,NN_APPRART,PP,False,VAFIN,False,PP_S_ROOT,PP_S_ROOT,False
1478,zum,APPRART,Vergleich_zum,NN,NN_APPRART,zum_Hightech-Kollegen,NN,APPRART_NN,PP,NN,False,False,PP_PP_S_ROOT,PP_S_ROOT,False
1479,Hightech-Kollegen,NN,zum_Hightech-Kollegen,APPRART,APPRART_NN,Hightech-Kollegen_in,APPR,NN_APPR,PP,NN,False,False,PP_PP_S_ROOT,PP_S_ROOT,False
1480,in,APPR,Hightech-Kollegen_in,NN,NN_APPR,in_der,ART,APPR_ART,PP,NN,False,False,PP_PP_PP_S_ROOT,PP_PP_S_ROOT,False
1481,der,ART,in_der,APPR,APPR_ART,der_Medienstadt,NN,ART_NN,PP,NN,False,False,PP_PP_PP_S_ROOT,PP_PP_S_ROOT,False
1482,Medienstadt,NN,der_Medienstadt,ART,ART_NN,Medienstadt_ist,VAFIN,NN_VAFIN,PP,NN,False,False,PP_PP_PP_S_ROOT,PP_PP_S_ROOT,False
1483,ist,VAFIN,Medienstadt_ist,NN,NN_VAFIN,ist_das,ART,VAFIN_ART,S,False,False,False,S_ROOT,S_ROOT,False
1484,das,ART,ist_das,VAFIN,VAFIN_ART,das_PanMedium-Unternehmen,NN,ART_NN,NP,VAFIN,VP,True,NP_S_ROOT,NP_S_ROOT,False
1485,PanMedium-Unternehmen,NN,das_PanMedium-Unternehmen,ART,ART_NN,PanMedium-Unternehmen_aber,ADV,NN_ADV,NP,VAFIN,VP,True,NP_S_ROOT,NP_S_ROOT,False
1486,aber,ADV,PanMedium-Unternehmen_aber,NN,NN_ADV,aber_von,APPR,ADV_APPR,VP,NP,$.,False,VP_S_ROOT,VP_S_ROOT,True
1487,von,APPR,aber_von,ADV,ADV_APPR,von_Anfang,NN,APPR_NN,PP,ADV,PP,False,PP_VP_S_ROOT,PP_VP_S_ROOT,False
1488,Anfang,NN,von_Anfang,APPR,APPR_NN,Anfang_an,APPR,NN_APPR,PP,ADV,PP,False,PP_VP_S_ROOT,PP_VP_S_ROOT,False
1489,an,APPR,Anfang_an,NN,NN_APPR,an_bescheidener,ADJA,APPR_ADJA,PP,PP,VVPP,False,PP_VP_S_ROOT,PP_VP_S_ROOT,False
1490,bescheidener,ADJA,an_bescheidener,APPR,APPR_ADJA,bescheidener_ausgelegt,VVPP,ADJA_VVPP,PP,PP,VVPP,False,PP_VP_S_ROOT,PP_VP_S_ROOT,False
1491,ausgelegt,VVPP,bescheidener_ausgelegt,ADJA,ADJA_VVPP,ausgelegt_.,$.,VVPP_$.,VP,NP,$.,False,VP_S_ROOT,VP_S_ROOT,False
1492,.,$.,ausgelegt_.,VVPP,VVPP_$.,._EOS,_,$.__,S,False,False,False,S_ROOT,S_ROOT,False
1493,Nicht,PTKNEG,SOS_Nicht,_,__PTKNEG,Nicht_nur,ADV,PTKNEG_ADV,PP,False,"$,",False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1494,nur,ADV,Nicht_nur,PTKNEG,PTKNEG_ADV,nur_bei,APPR,ADV_APPR,PP,False,"$,",False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1495,bei,APPR,nur_bei,ADV,ADV_APPR,bei_der,ART,APPR_ART,PP,False,"$,",False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1496,der,ART,bei_der,APPR,APPR_ART,der_Förderung,NN,ART_NN,PP,False,"$,",False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1497,Förderung,NN,der_Förderung,ART,ART_NN,"Förderung_19,5",CARD,NN_CARD,PP,False,"$,",False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1498,"19,5",CARD,"Förderung_19,5",NN,NN_CARD,"19,5_statt",APPR,CARD_APPR,CAP,False,NN,False,CAP_NP_PP_CPP_S_ROOT,CAP_NP_PP_CPP_S_ROOT,False
1499,statt,APPR,"19,5_statt",CARD,CARD_APPR,statt_93,CARD,APPR_CARD,CAP,False,NN,False,CAP_NP_PP_CPP_S_ROOT,CAP_NP_PP_CPP_S_ROOT,False
1500,93,CARD,statt_93,APPR,APPR_CARD,93_Millionen,NN,CARD_NN,CAP,False,NN,False,CAP_NP_PP_CPP_S_ROOT,CAP_NP_PP_CPP_S_ROOT,False
1501,Millionen,NN,93_Millionen,CARD,CARD_NN,Millionen_Mark,NN,NN_NN,NP,NN,False,False,NP_PP_CPP_S_ROOT,NP_PP_CPP_S_ROOT,False
1502,Mark,NN,Millionen_Mark,NN,NN_NN,Mark_bei,APPR,NN_APPR,NP,NN,False,False,NP_NP_PP_CPP_S_ROOT,NP_PP_CPP_S_ROOT,False
1503,bei,APPR,Mark_bei,NN,NN_APPR,bei_einer,ART,APPR_ART,PP,NN,False,False,PP_NP_NP_PP_CPP_S_ROOT,PP_NP_PP_CPP_S_ROOT,False
1504,einer,ART,bei_einer,APPR,APPR_ART,einer_Gesamtinvestition,NN,ART_NN,PP,NN,False,False,PP_NP_NP_PP_CPP_S_ROOT,PP_NP_PP_CPP_S_ROOT,False
1505,Gesamtinvestition,NN,einer_Gesamtinvestition,ART,ART_NN,Gesamtinvestition_von,APPR,NN_APPR,PP,NN,False,False,PP_NP_NP_PP_CPP_S_ROOT,PP_NP_PP_CPP_S_ROOT,False
1506,von,APPR,Gesamtinvestition_von,NN,NN_APPR,von_29,CARD,APPR_CARD,PP,NN,False,False,PP_PP_NP_NP_PP_CPP_S_ROOT,PP_NP_PP_CPP_S_ROOT,False
1507,29,CARD,von_29,APPR,APPR_CARD,29_statt,APPR,CARD_APPR,CAP,APPR,NN,False,CAP_PP_PP_NP_NP_PP_CPP_S_ROOT,CAP_PP_NP_PP_CPP_S_ROOT,False
1508,statt,APPR,29_statt,CARD,CARD_APPR,statt_104,CARD,APPR_CARD,CAP,APPR,NN,False,CAP_PP_PP_NP_NP_PP_CPP_S_ROOT,CAP_PP_NP_PP_CPP_S_ROOT,False
1509,104,CARD,statt_104,APPR,APPR_CARD,104_Millionen,NN,CARD_NN,CAP,APPR,NN,False,CAP_PP_PP_NP_NP_PP_CPP_S_ROOT,CAP_PP_NP_PP_CPP_S_ROOT,False
1510,Millionen,NN,104_Millionen,CARD,CARD_NN,"Millionen_,","$,","NN_$,",PP,NN,False,False,PP_PP_NP_NP_PP_CPP_S_ROOT,PP_NP_PP_CPP_S_ROOT,False
1511,",","$,","Millionen_,",NN,"NN_$,",",_auch",ADV,"$,_ADV",CPP,False,VVFIN,False,CPP_S_ROOT,CPP_S_ROOT,False
1512,auch,ADV,",_auch","$,","$,_ADV",auch_im,APPRART,ADV_APPRART,PP,"$,",False,False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,True
1513,im,APPRART,auch_im,ADV,ADV_APPRART,im_Konzept,NN,APPRART_NN,PP,"$,",False,False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1514,Konzept,NN,im_Konzept,APPRART,APPRART_NN,Konzept_geht,VVFIN,NN_VVFIN,PP,"$,",False,False,PP_CPP_S_ROOT,PP_CPP_S_ROOT,False
1515,geht,VVFIN,Konzept_geht,NN,NN_VVFIN,geht_PanMedium,NE,VVFIN_NE,S,False,False,False,S_ROOT,S_ROOT,False
1516,PanMedium,NE,geht_PanMedium,VVFIN,VVFIN_NE,PanMedium_andere,ADJA,NE_ADJA,S,False,False,False,S_ROOT,S_ROOT,False
1517,andere,ADJA,PanMedium_andere,NE,NE_ADJA,andere_Wege,NN,ADJA_NN,NP,NE,$.,False,NP_S_ROOT,NP_S_ROOT,False
1518,Wege,NN,andere_Wege,ADJA,ADJA_NN,Wege_.,$.,NN_$.,NP,NE,$.,False,NP_S_ROOT,NP_S_ROOT,False
1519,.,$.,Wege_.,NN,NN_$.,._EOS,_,$.__,S,False,False,False,S_ROOT,S_ROOT,False
1520,Der,ART,SOS_Der,_,__ART,Der_Computer,NN,ART_NN,NP,False,VVFIN,False,NP_S_CS_ROOT,NP_S_CS_ROOT,False
1521,Computer,NN,Der_Computer,ART,ART_NN,Computer_startet,VVFIN,NN_VVFIN,NP,False,VVFIN,False,NP_S_CS_ROOT,NP_S_CS_ROOT,False
1522,startet,VVFIN,Computer_startet,NN,NN_VVFIN,startet_in,APPR,VVFIN_APPR,S,False,"$,",False,S_CS_ROOT,S_CS_ROOT,False
